02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,AWAYAN,ALL LOTS,Coffee Land,A48-1,39.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,AWAYAN,ALL LOTS,Other Agricltural Lands,A50,12.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Along National Road - Nunlawan-Lubo-Bulinit-Guitang-Abawan,RR-1,337.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Along Provincial Road - Provincial Road,RR-1,285.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Along Barangay Road - All Barangay Roads,RR-1,244.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,All Other Lots - Interior Lots,RR,192.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,-Non-Contiguous Area (NCA),RR,149.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Agricultural Lots - Riceland Irrigated,A1-1,74.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Riceland Unirrigated,A2-1,36.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Coconut Land,A4-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Citrus Land,A5-1,44.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Fishpond,A6-1,70.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Cogon Land,A10,16.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Pineapple Land,A13-1,80.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Banana Land,A14-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Pasture Land,A15,15.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Corn Land,A16-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Cacao,A19,17.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Lanzones Land,A20-1,58.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Rambutan Land,A22-1,53.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Mango Land,A23-1,40.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Camote / Cassava / Rootland,A25-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Mineral Land,A31,35.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Non Metallic Mineral Land,A32,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Forest / Tree Plantation / Timberland,A36-1,20.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Vegetable Land,A47-1,29.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Coffee Land,A48-1,39.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUNHIAN,ALL LOTS,Other Agricltural Lands,A50,12.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Along National Road - All National Road Networks,RR-1,305.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Along Provincial Road - Provincial Road,RR-1,267.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Along Barangay Road - All Barangay Roads,RR-1,228.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,All Other Lots - Interior Lots,RR,182.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,- Non-Contiguous Area (NCA),RR,139.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Agricultural Lots - Riceland Irrigated,A1-1,74.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Riceland Unirrigated,A2-1,37.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Coconut Land,A4-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Citrus Land,A5-1,45.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Fishpond,A6-1,70.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Cogon Land,A10,16.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Pineapple Land,A13-1,79.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Banana Land,A14-1,40.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Pasture Land,A15,15.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Corn Land,A16-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Cacao,A19,16.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Lanzones Land,A20-1,57.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Rambutan Land,A22-1,53.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Mango Land,A23-1,40.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Camote / Cassava / Rootland,A25-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Mineral Land,A31,33.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Non Metallic Mineral Land,A32,23.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Forest / Tree Plantation / Timberland,A36-1,20.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Vegetable Land,A47-1,29.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Coffee Land,A48-1,39.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUTAC,ALL LOTS,Other Agricltural Lands,A50,12.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Along National Road - All National Road Networks,RR-1,301.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Along Provincial Road - Provincial Road,RR-1,262.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Along Barangay Road - All Barangay Roads,RR-1,220.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,All Other Lots - Interior Lots,RR,187.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,- Non-Contiguous Area (NCA),RR,154.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Agricultural Lots - Riceland Irrigated,A1-1,73.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Riceland Unirrigated,A2-1,36.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Coconut Land,A4-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Citrus Land,A5-1,45.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Fishpond,A6-1,70.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Cogon Land,A10,14.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Pineapple Land,A13-1,78.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Banana Land,A14-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Pasture Land,A15,15.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Corn Land,A16-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Cacao,A19,16.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Lanzones Land,A20-1,57.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Rambutan Land,A22-1,53.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Mango Land,A23-1,40.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Camote/Cassava/Rootland,A25-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Mineral Land,A31,30.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Non Metallic Mineral Land,A32,21.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Forest / Tree Plantation / Timberland,A36-1,20.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Vegetable Land,A47-1,28.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Coffee Land,A48-1,24.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,BUAG,ALL LOTS,Other Agricltural Lands,A50,11.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Along National Road - All National Road Networks,RR-1,315.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Along Provincial Road - Provincial Road,RR-1,270.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Along Barangay Road - All Barangay Roads,RR-1,213.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,All Other Lots - Interior Lots,RR,185.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Non-Contiguous Area (NCA),RR,151.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Agricultural Lots - Riceland Irrigated,A1-1,75.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Riceland Unirrigated,A2-1,33.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Coconut Land,A4-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Citrus Land,A5-1,45.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Fishpond,A6-1,71.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Cogon Land,A10,13.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Pineapple Land,A13-1,79.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Banana Land,A14-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Pasture Land,A15,13.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Corn Land,A16-1,27.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Cacao,A19,17.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Lanzones Land,A20-1,58.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Rambutan Land,A22-1,53.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Mango Land,A23-1,39.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Camote / Cassava / Rootland,A25-1,27.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Mineral Land,A31,19.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Non Metallic Mineral Land,A32,14.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Forest / Tree Plantation / Timberland,A36-1,17.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Vegetable Land,A47-1,27.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Coffee Land,A48-1,17.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,CHALALO,ALL LOTS,Other Agricltural Lands,A50,11.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Along National Road - All National Road Networks,RR-1,307.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Along Provincial Road - Provincial Road,RR-1,269.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Along Barangay Road - All Barangay Roads,RR-1,230.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,All Other Lots - Interior Lots,RR,184.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Non-Contiguous Area (NCA),RR,141.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Agricultural Lots - Riceland Irrigated,A1-1,68.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Riceland Unirrigated,A2-1,33.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Coconut Land,A4-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Citrus Land,A5-1,44.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Fishpond,A6-1,70.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Cogon Land,A10,13.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Pineapple Land,A13-1,78.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Banana Land,A14-1,38.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Pasture Land,A15,13.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Corn Land,A16-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Cacao,A19,15.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Lanzones Land,A20-1,57.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Rambutan Land,A22-1,53.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Mango Land,A23-1,39.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Camote/Cassava/Rootland,A25-1,27.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Mineral Land,A31,19.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Non Metallic Mineral Land,A32,15.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Forest/Tree Plantation/Timberland,A36-1,20.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Vegetable Land,A47-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Coffee Land,A48-1,21.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,DAMAG,ALL LOTS,Other Agricltural Lands,A50,12.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Along National Road - All National Road Networks,RR-1,353.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Along Provincial Road - Provincial Road,RR-1,308.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Along Barangay Road - All Barangay Roads,RR-1,274.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,All Other Lots - Interior Lots,RR,195.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Non-Contiguous Area (NCA),RR,162.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Agricultural Lots - Riceland Irrigated,A1-1,56.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Riceland Unirrigated,A2-1,33.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Coconut Land,A4-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Citrus Land,A5-1,45.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Fishpond,A6-1,57.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Cogon Land,A10,18.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Pineapple Land,A13-1,78.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Banana Land,A14-1,33.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Pasture Land,A15,16.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Corn Land,A16-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Cacao,A19,19.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Lanzones Land,A20-1,57.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Rambutan Land,A22-1,54.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Mango Land,A23-1,40.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Camote/Cassava/Rootland,A25-1,28.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Mineral Land,A31,22.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Non Metallic Mineral Land,A32,17.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Forest/Tree Plantation/Timberland,A36-1,21.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Vegetable Land,A47-1,27.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Coffee Land,A48-1,21.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,GALONOGON,ALL LOTS,Other Agricltural Lands,A50,11.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Along National Road - All National Road Networks,RR-1,278.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Along Provincial Road - Provincial Road,RR-1,236.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Along Barangay Road - All Barangay Roads,RR-1,196.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,All Other Lots - Interior Lots,RR,167.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Non-Contiguous Area (NCA),RR,134.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Agricultural Lots - Riceland Irrigated,A1-1,63.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Riceland Unirrigated,A2-1,32.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Coconut Land,A4-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Citrus Land,A5-1,44.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Fishpond,A6-1,85.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Cogon Land,A10,12.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Pineapple Land,A13-1,78.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Banana Land,A14-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Pasture Land,A15,12.50
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Corn Land,A16-1,27.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Cacao,A19,16.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Lanzones Land,A20-1,57.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Rambutan Land,A22-1,52.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Mango Land,A23-1,39.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Camote/Cassava/Rootland,A25-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Mineral Land,A31,19.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Non Metallic Mineral Land,A32,15.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Forest/Tree Plantation/Timberland,A36-1,21.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Vegetable Land,A47-1,26.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Coffee Land,A48-1,20.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,HALAG,ALL LOTS,Other Agricltural Lands,A50,8.50
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,ITAB,ALL LOTS,Along National Road - All National Road Networks,RR-1,299.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,ITAB,ALL LOTS,Along Provincial Road - Provincial Road,RR-1,260.00
02-CAR (Cordillera Administrative Region),IFUGAO,AGUINALDO,ITAB,ALL LOTS,Along Barangay Road - All Barangay Roads,RR-1,217.00
